RC,UFI,UNI,DLAT,DLONG,LAT,LONG,MGRS,UTM,JOG,FC,DSG,PC,CC1,ADM1,ADM2,DIM,CC2,NT,LC,SHORT_FORM,GENERIC,SORT_NAME,FULL_NAME,FULL_NAME_,NEWDLAT,NEWDLONG
"3","-2033493","-2824470",11.50000000000,41.80000000000,"113000","414800",37PHN0546872756,HN07,NC37-04,H,WLL,"0",DJ,"0","0","0",,N,,,,BADDAI,Badda¯i,Badda`i,11.49536154000,41.80679815000
"3","-2033490","-2824467",12.13333330000,42.50000000000,"120800","423000",38PKU2790842547,KU24,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,BADDAHIMO,Baddâhimo,Baddahimo,12.13823709000,42.50774709000
"3","-2033489","-2824465",12.30000000000,42.51666670000,"121800","423100",38PKU2989260976,KU26,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,BADAYDA,Badayda,Badayda,12.29193426000,42.51322611000
"3","-2033489","-2824459",12.30000000000,42.51666670000,"121800","423100",38PKU2989260976,KU26,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,BADAIDA,Badaïda,Badaida,12.29211782000,42.50838455000
"3","-2033481","-2824455",12.29666670000,42.39777780000,"121748","422352",38PKU1694960729,KU16,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,BADADA,Badâda¯,Badada`,12.29009042000,42.40525005000
"3","-2033479","-2824446",11.81833330000,42.66833330000,"114906","424006",38PKU4594407526,KU40,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,BABAYADA,Baba¯ya Dâ,Baba`ya Da,11.81488224000,42.67333571000
"3","-2033477","-2824442",12.40333330000,42.46333330000,"122412","422748",38PKU2419672467,KU27,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,BABADO,Ba¯bâdo,Ba`bado,12.40290426000,42.46136442000
"3","-2033474","-2824436",12.23333330000,42.81666670000,"121400","424900",38PKU6247853316,KU65,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,AYYAMI,¯Ayyâmi,`Ayyami,12.24102335000,42.81930186000
"3","-2033471","-2824433",12.03333330000,42.13805560000,"120200","420817",38PJU8837131864,JU83,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,AYTINABALI,Aytinabali,Aytinabali,12.02975964000,42.14459903000
"3","-2033459","-2824420",11.99916670000,42.95833330000,"115957","425730",38PKU7770227286,KU72,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,AYRORRI,Ayrorri,Ayrorri,11.99654642000,42.95670046000
"3","-2033449","-2824410",12.41666670000,42.81666670000,"122500","424900",38PKU6264373602,KU67,ND38-13,H,WLL,"0",DJ,"0","0","0",DJ,N,,,,AYRINDADDA,Ayrin a££a¯,Ayrin Dadda`,12.41831807000,42.82438324000
"3","-2033440","-2824401",11.76666670000,42.63333330000,"114600","423800",38PKU4208001840,KU40,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,AYMOOURANO,Aymo Ourâno,Aymo Ourano,11.76783210000,42.62960979000
"3","-2033437","-2824398",11.91805560000,42.92166670000,"115505","425518",38PKU7364118342,KU71,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,AYI,Ay¯i,Ay`i,11.91334963000,42.91656860000
"3","-2033426","-2824386",11.68555560000,42.65555560000,"114108","423920",38PKT4442892844,KT49,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,AYBAYTO,¯Aybayto,`Aybayto,11.67896452000,42.65118008000
"3","-2033732","-2824383",11.53972220000,42.84138890000,"113223","425029",38PKT6457376546,KT67,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,AYABLE,Ayable,Ayable,11.54209527000,42.83922544000
"3","-2033418","-2824375",11.11694440000,42.68555560000,"110701","424108",38PKT4719729896,KT42,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,AWRLOFOUL,Awrlôfoul,Awrlofoul,11.11376488000,42.68606780000
"3","-2034477","-2824364",12.03527780000,42.29638890000,"120207","421747",38PKU0562531905,KU03,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,AWISEYNA,Âwiseyna,Awiseyna,12.04295409000,42.28824202000
"3","-2033390","-2824339",11.56722220000,42.15611110000,"113402","420922",38PJT8981480244,JT88,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,ATA,A¯ta,A`ta,11.56429383000,42.16256572000
"3","-2033385","-2824334",11.28583330000,42.13694440000,"111709","420813",38PJT8741349115,JT84,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,ASYANGOULA,¯Asyangoula,`Asyangoula,11.28224176000,42.13963429000
"3","-2033379","-2824327",12.09750000000,43.41555560000,"120551","432456",38PLU2756137836,LU23,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ASSOFODO,¯Asso Fôdo,`Asso Fodo,12.09167799000,43.40918040000
"3","-2033385","-2824323",11.28583330000,42.13694440000,"111709","420813",38PJT8741349115,JT84,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,ASSEIANGOULA,Asseïangoula,Asseiangoula,11.28292048000,42.14006548000
"3","-2033231","-2824296",12.19666670000,42.64138890000,"121148","423829",38PKU4336549418,KU44,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ASSAGAILA,¯Assa Gaïla,`Assa Gaila,12.20421249000,42.63427485000
"3","-2033370","-2824295",12.55000000000,42.86666670000,"123300","425200",38PKU6820088312,KU68,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ASSAGA,¯Assaga,`Assaga,12.54378778000,42.86311724000
"3","-2032694","-2824294",11.93722220000,42.97388890000,"115614","425826",38PKU7934620420,KU72,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,ASSAFOO,Assa Foo,Assa Foo,11.93215234000,42.96734973000
"3","-2033368","-2824287",11.31666670000,42.46666670000,"111900","422800",38PKT2346552195,KT25,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,ASSABOUYYI,Assa Bouyyi,Assa Bouyyi,11.31477940000,42.46282463000
"3","-2033358","-2824270",11.77416670000,42.67750000000,"114627","424039",38PKU4690202630,KU40,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,ASMALBA,¯Asmalba,`Asmalba,11.77726137000,42.67987474000
"3","-2033355","-2824267",10.97083330000,41.84027780000,"105815","415025",37PHN1043214221,HN11,NC37-08,H,WLL,"0",DJ,"0","0","0",,N,,,,ASLE,¯Aslê,`Asle,10.97243206000,41.83636057000
"3","-2033354","-2824266",12.15000000000,42.97416670000,"120900","425827",38PKU7955043962,KU74,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,ASKOMAYTOU,¯Askômaytou,`Askomaytou,12.14718622000,42.96906653000
"3","-2033354","-2824264",12.15000000000,42.97416670000,"120900","425827",38PKU7955043962,KU74,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ASKOMAITOU,¯As Komaïtou,`As Komaitou,12.15062938000,42.96950236000
"3","-2033342","-2824251",12.06666670000,42.96666670000,"120400","425800",38PKU7866534748,KU73,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ASHARAR,¯As²arar,`Asharar,12.06661288000,42.96988719000
"3","-2033340","-2824250",11.87277780000,42.85194440000,"115222","425107",38PKU6600513389,KU61,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,ASHARA,As Hara,As Hara,11.87010809000,42.85150825000
"3","-2033340","-2824248",11.87277780000,42.85194440000,"115222","425107",38PKU6600513389,KU61,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,ASHADA,¯As²a£a,`Ashada,11.87410118000,42.84971091000
"3","-2033328","-2824235",11.73750000000,42.44861110000,"114415","422655",38PKT2190798788,KT29,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,ASGABLO,¯Asgablo,`Asgablo,11.73764273000,42.44268316000
"3","-2033327","-2824234",11.73333330000,41.90000000000,"114400","415400",37PHN1612398695,HN19,NC37-04,H,WLL,"0",DJ,"0","0","0",,N,,,,ASGABLO,¯Asgablo,`Asgablo,11.73118458000,41.89802036000
"3","-2033326","-2824233",12.40000000000,42.76666670000,"122400","424600",38PKU5719071803,KU57,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ASGABLA,¯Asgabla,`Asgabla,12.39192521000,42.77262762000
"3","-2033325","-2824232",12.23333330000,42.85000000000,"121400","425100",38PKU6610653287,KU65,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ASGABLA,¯Asgabla,`Asgabla,12.23270594000,42.84833891000
"3","-2033328","-2824230",11.73750000000,42.44861110000,"114415","422655",38PKT2190798788,KT29,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,ASGABILO,As Gabilo,As Gabilo,11.73683253000,42.45656370000
"3","-2033322","-2824228",12.01555560000,43.06222220000,"120056","430344",38PKU8903029018,KU82,ND38-13,H,WLL,"0",DJ,"4","0","0",,N,,,,ASELA,¯As¯êla,`As`ela,12.02102171000,43.06931717000
"3","-2033321","-2824227",12.01666670000,42.83333330000,"120100","425000",38PKU6410129327,KU62,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ASELA,¯As¯êla,`As`ela,12.02035273000,42.83891502000
"3","-2033309","-2824223",12.06472220000,42.25638890000,"120353","421523",38PKU0130035207,KU03,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,ASDORRA,As Dorra,As Dorra,12.06806586000,42.25300672000
"3","-2033317","-2824222",11.94805560000,42.58638890000,"115653","423511",38PKU3713521957,KU32,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,ASDORA,¯As Dora,`As Dora,11.94023422000,42.58384443000
"3","-2033317","-2824221",11.94805560000,42.58638890000,"115653","423511",38PKU3713521957,KU32,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,ASDORA,¯Asdora,`Asdora,11.93977829000,42.57981420000
"3","-2033309","-2824213",12.06472220000,42.25638890000,"120353","421523",38PKU0130035207,KU03,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ASDARA,¯Asdara,`Asdara,12.06374287000,42.25247802000
"3","-2033298","-2824202",12.36666670000,42.86666670000,"122200","425200",38PKU6803768026,KU66,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ASBOLE,¯Asbo Lê,`Asbo Le,12.36524356000,42.87261068000
"3","-2033297","-2824201",12.03222220000,42.26472220000,"120156","421553",38PKU0217231601,KU03,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ASBODDARA,¯Asboddara,`Asboddara,12.03472643000,42.27182768000
"3","-2033297","-2824200",12.03222220000,42.26472220000,"120156","421553",38PKU0217231601,KU03,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,ASBODARA,Asbo-Dara,Asbo-Dara,12.03563302000,42.26186316000
"3","-2033294","-2824196",11.10000000000,41.88333330000,"110600","415300",37PHN1500428564,HN12,NC37-04,H,WLL,"0",DJ,"0","0","0",,N,,,,ASBAHALTOU,¯Asbahaltou,`Asbahaltou,11.09450456000,41.87694932000
"3","-2033294","-2824195",11.10000000000,41.88333330000,"110600","415300",37PHN1500428564,HN12,NC37-04,H,WLL,"0",DJ,"0","0","0",,V,,,,ASBAHALTO,As Bahalto,As Bahalto,11.09177384000,41.88934468000
"3","-2033293","-2824194",12.02805560000,43.30250000000,"120141","431809",38PLU1520630228,LU13,ND38-13,H,WLL,"0",DJ,"4","0","0",,N,,,,ASBADOYTA,¯Asbâ£oyta,`Asbadoyta,12.02837853000,43.29950339000
"3","-2033275","-2824175",10.98333330000,42.83333330000,"105900","425000",38PKT6323914991,KT61,NC38-05,H,WLL,"0",DJ,"0","0","0",DJ,N,,,,ASAMO,¯Asâmo,`Asamo,10.98562742000,42.82624583000
"3","-2033231","-2824131",12.19666670000,42.64138890000,"121148","423829",38PKU4336549418,KU44,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,ASAGAYLA,¯Asa Gayla,`Asa Gayla,12.19627286000,42.64757946000
"3","-2033226","-2824126",12.30000000000,42.66666670000,"121800","424000",38PKU4621660830,KU46,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ASAFOO,¯Asa Fo¯o,`Asa Fo`o,12.30102680000,42.65972004000
"3","-2033219","-2824119",11.98555560000,42.53111110000,"115908","423152",38PKU3114826161,KU32,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,ASABAYTOU,¯Asab¯aytou,`Asab`aytou,11.97788631000,42.52627029000
"3","-2033215","-2824115",12.58194440000,42.86805560000,"123455","425205",38PKU6837991845,KU69,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ASADADDA,¯Asa a££a¯,`Asa Dadda`,12.57539595000,42.86782235000
"3","-2033214","-2824114",12.35000000000,42.68333330000,"122100","424100",38PKU4807766347,KU46,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ASADADDA,¯Asa a££a¯,`Asa Dadda`,12.35323680000,42.68088588000
"3","-2033213","-2824113",12.35000000000,42.70000000000,"122100","424200",38PKU4989066332,KU46,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ASADADDA,¯Asa a££a¯,`Asa Dadda`,12.35699151000,42.69491695000
"3","-2033185","-2824084",11.14833330000,42.79333330000,"110854","424736",38PKT5900133279,KT53,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,ARREMADOWLE,¯Arremadowle,`Arremadowle,11.15378738000,42.79330218000
"3","-2033184","-2824083",11.11916670000,42.68916670000,"110709","424121",38PKT4759430139,KT43,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,ARREMADOWLE,¯Arremadowle,`Arremadowle,11.11490409000,42.68121092000
"3","-2033183","-2824082",11.15416670000,42.81583330000,"110915","424857",38PKT6146433907,KT63,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,ARREMADOWLE,¯Arremadowle,`Arremadowle,11.15923987000,42.81382631000
"3","-2033183","-2824081",11.15416670000,42.81583330000,"110915","424857",38PKT6146433907,KT63,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,ARREMADOLE,Arré Madolé,Arre Madole,11.14891302000,42.81245066000
"3","-2033183","-2824080",11.15416670000,42.81583330000,"110915","424857",38PKT6146433907,KT63,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,ARREMADOBE,¯Arre Madôbe,`Arre Madobe,11.15649066000,42.81195501000
"3","-2033180","-2824077",11.18305560000,42.87861110000,"111059","425243",38PKT6834637053,KT63,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,ARREDERI,Arrédéri,Arrederi,11.18589497000,42.87960594000
"3","-2033180","-2824075",11.18305560000,42.87861110000,"111059","425243",38PKT6834637053,KT63,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,ARREDERE,¯Arré êre,`Arre Dere,11.17517354000,42.88411901000
"3","-2033173","-2824068",11.36666670000,42.96666670000,"112200","425800",38PKT7810757300,KT75,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,ARRAHA,Arra²a,Arraha,11.36782975000,42.97403927000
"3","-2033169","-2824063",11.07222220000,42.41805560000,"110420","422505",38PKT1791825187,KT12,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,ARRABA,Arrâba,Arraba,11.07406938000,42.42553746000
"3","-2033161","-2824054",12.46666670000,42.85000000000,"122800","425100",38PKU6631379105,KU67,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,AROYRA,¯Aroyra,`Aroyra,12.47450436000,42.85338409000
"3","-2033160","-2824053",12.20000000000,42.78333330000,"121200","424700",38PKU5882049657,KU54,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,AROYRA,¯Aroyra,`Aroyra,12.19189229000,42.77653520000
"3","-2033161","-2824050",12.46666670000,42.85000000000,"122800","425100",38PKU6631379105,KU67,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,AROIRA,Aroira,Aroira,12.46455460000,42.84264405000
"3","-2033153","-2824041",12.48000000000,43.28138890000,"122848","431653",38PLU1322680238,LU18,ND38-13,H,WLL,"0",DJ,"4","0","0",,N,,,,ARKAYLE,¯Arkayle,`Arkayle,12.47240875000,43.27805872000
"3","-2033152","-2824039",11.91750000000,43.14861110000,"115503","430855",38PKU9836618105,KU91,NC38-01,H,WLL,"0",DJ,"4","0","0",,N,,,,ARKAILE,Arkaïlé,Arkaile,11.92140391000,43.14103099000
"3","-2033150","-2824036",11.91166670000,42.98555560000,"115442","425908",38PKU8059717583,KU81,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,ARIYYI,¯Âriyyi,`Ariyyi,11.90732042000,42.98877192000
"3","-2033116","-2823994",11.60000000000,41.98333330000,"113600","415900",37PHN2537084028,HN28,NC37-04,H,WLL,"0",DJ,"0","0","0",,N,,,,ARALOU,Ara¯lou,Ara`lou,11.59887194000,41.98349316000
"3","-2033108","-2823983",12.06222220000,42.33861110000,"120344","422019",38PKU1025434842,KU13,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ARAGGARAB,¯Araggarab,`Araggarab,12.06693625000,42.34383018000
"3","-2033104","-2823968",12.29944440000,42.44722220000,"121758","422650",38PKU2233360985,KU26,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,AOLE,A¯ôle,A`ole,12.30448833000,42.44191489000
"3","-2033101","-2823964",11.73305560000,41.85833330000,"114359","415130",37PHN1157898618,HN19,NC37-04,H,WLL,"0",DJ,"0","0","0",,N,,,,ANTAKARTOLI,¯Antakartoli,`Antakartoli,11.72712468000,41.85687849000
"3","-2033093","-2823954",11.93555560000,42.81416670000,"115608","424851",38PKU6194320368,KU62,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,ANKABTO,¯Ankabto,`Ankabto,11.92855279000,42.81904537000
"3","-2032829","-2823952",11.66722220000,42.72472220000,"114002","424329",38PKT5195590754,KT59,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,ANKABARTA,Ankabarta,Ankabarta,11.66417898000,42.72326694000
"3","-2033081","-2823937",12.61833330000,43.17472220000,"123706","431029",38PLU0173695620,LU09,ND38-13,H,WLL,"0",DJ,"4","0","0",,N,,,,ANGALALO,¯Angalâlo,`Angalalo,12.61110812000,43.18128759000
"3","-2033080","-2823936",10.97416670000,41.91750000000,"105827","415503",37PHN1887514671,HN11,NC37-08,H,WLL,"0",DJ,"0","0","0",,N,,,,ANGALALO,¯Angalâlo,`Angalalo,10.96890498000,41.91271144000
"3","-2033071","-2823925",11.93111110000,42.17611110000,"115552","421034",38PJU9240220505,JU92,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,ANDIDDO,¯Andi££o,`Andiddo,11.93496882000,42.17693281000
"3","-2033065","-2823918",12.52777780000,42.81972220000,"123140","424911",38PKU6307785895,KU68,ND38-13,H,WLL,"0",DJ,"0","0","0",DJ,N,,,,ANDALLELOU,An£allêlou,Andallelou,12.52387841000,42.82101315000
"3","-2033064","-2823917",12.05000000000,42.83333330000,"120300","425000",38PKU6413133015,KU63,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ANDALLELOU,An£allêlou,Andallelou,12.05261938000,42.83548654000
"3","-2033056","-2823916",11.45527780000,42.18055560000,"112719","421050",38PJT9236067826,JT96,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,ANDAHA,Andaha,Andaha,11.45114557000,42.18622845000
"3","-2033056","-2823906",11.45527780000,42.18055560000,"112719","421050",38PJT9236067826,JT96,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,ANDAA,Anda¯a,Anda`a,11.44747522000,42.18543436000
"3","-2033050","-2823899",10.96666670000,41.85000000000,"105800","415100",37PHN1150013769,HN11,NC37-08,H,WLL,"0",DJ,"0","0","0",,N,,,,ANAGALLIYTA,Anâgalliyta,Anagalliyta,10.96508411000,41.84329282000
"3","-2033041","-2823888",11.57500000000,42.43055560000,"113430","422550",38PKT1977580821,KT18,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,AMOTTABISSO,Amottabisso,Amottabisso,11.57650245000,42.43630161000
"3","-2033039","-2823885",11.24416670000,42.38361110000,"111439","422301",38PKT1432144251,KT14,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,AMOLLAKOLE,Amollak¯ole,Amollak`ole,11.24368105000,42.38719410000
"3","-2033039","-2823884",11.24416670000,42.38361110000,"111439","422301",38PKT1432144251,KT14,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,AMOLLAKAOLI,Amol Lakaoli,Amol Lakaoli,11.25033989000,42.39048386000
"3","-2033028","-2823871",12.48333330000,42.85000000000,"122900","425100",38PKU6632880950,KU68,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,AMIDBOUYYI,¯Âmid Bouyyi,`Amid Bouyyi,12.49117156000,42.84172494000
"3","-2033017","-2823845",11.58333330000,43.01666670000,"113500","430100",38PKT8373081233,KT88,NC38-01,H,WLL,"0",DJ,"3","0","0",,N,,,,AMBADA,¯Ambâda,`Ambada,11.58083544000,43.01719085000
"3","-2033015","-2823841",12.28611110000,43.03083330000,"121710","430151",38PKU8582858976,KU85,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,AMBABBAR,¯Ambabbar,`Ambabbar,12.28599325000,43.02835597000
"3","-2032989","-2823816",11.99055560000,42.96694440000,"115926","425801",38PKU7863326326,KU72,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,AMADOUKOMA,Amadou Koma,Amadou Koma,11.99292001000,42.96208266000
"3","-2032989","-2823811",11.99055560000,42.96694440000,"115926","425801",38PKU7863326326,KU72,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,AMADDOKOMA,Amaddo Kôma,Amaddo Koma,11.99103135000,42.96352134000
"3","-2032955","-2823807",11.55833330000,42.33972220000,"113330","422023",38PKT0984579067,KT07,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,ALOULLI,Aloulli,Aloulli,11.55407483000,42.34572337000
"3","-2032984","-2823805",12.08333330000,42.50000000000,"120500","423000",38PKU2785737013,KU23,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ALOUH,Alou²,Alouh,12.07907289000,42.50034595000
"3","-2032972","-2823792",12.37333330000,43.01194440000,"122224","430043",38PKU8384568641,KU86,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ALLOUNTO,¯Allounto,`Allounto,12.36609249000,43.01232515000
"3","-2032960","-2823780",12.35000000000,42.70000000000,"122100","424200",38PKU4989066332,KU46,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ALLOUMDADDA,¯Alloum a££a¯,`Alloum Dadda`,12.35483550000,42.69798446000
"3","-2032955","-2823775",11.55833330000,42.33972220000,"113330","422023",38PKT0984579067,KT07,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,ALLOULLI,¯Alloulli,`Alloulli,11.55050729000,42.34043137000
"3","-2032922","-2823726",12.13333330000,42.93333330000,"120800","425600",38PKU7509142151,KU74,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ALIBOLOYTA,¯Ali Boloyta,`Ali Boloyta,12.13262998000,42.92850937000
"3","-2032922","-2823725",12.13333330000,42.93333330000,"120800","425600",38PKU7509142151,KU74,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,ALIBOLOITA,Ali Boloita,Ali Boloita,12.13954210000,42.93132153000
"3","-2032917","-2823718",11.13055560000,42.89333330000,"110750","425336",38PKT6991331233,KT63,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,ALIADDE,¯Ali¯adde,`Ali`adde,11.13777716000,42.88796621000
"3","-2032912","-2823710",11.73083330000,42.45027780000,"114351","422701",38PKT2208398049,KT29,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,ALHOUGAHERO,Al²ou Ga²êro,Alhou Gahero,11.72658672000,42.44523000000
"3","-2032911","-2823709",12.09555560000,42.21222220000,"120544","421244",38PJU9652238669,JU93,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ALHOU,Al²ou,Alhou,12.09607408000,42.21787735000
"3","-2032910","-2823708",11.62333330000,42.10194440000,"113724","420607",38PJT8396486515,JT88,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,ALHOU,Alhou,Alhou,11.62269663000,42.10732064000
"3","-2032907","-2823705",11.48027780000,42.70888890000,"112849","424232",38PKT5006270081,KT57,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,ALHAW,Al²aw,Alhaw,11.48035296000,42.71080364000
"3","-2032905","-2823703",11.78138890000,42.67138890000,"114653","424017",38PKU4624303435,KU40,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,ALGOULE,Algoule,Algoule,11.78891395000,42.66380791000
"3","-2035367","-2823696",11.58388890000,42.43916670000,"113502","422621",38PKT2072481796,KT28,NC38-01,H,WLL,"0",DJ,"0","0","0",,V,,,,ALEXITANE,Alexitane,Alexitane,11.59222052000,42.43668416000
"3","-2032900","-2823694",11.72083330000,42.63888890000,"114315","423820",38PKT4264396763,KT49,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,ALELI,Al¯eli,Al`eli,11.72761479000,42.64542810000
"3","-2032879","-2823671",11.77611110000,42.82444440000,"114634","424928",38PKU6292502717,KU60,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,ALAYLOU,Alaylou,Alaylou,11.77653878000,42.82649707000
"3","-2032876","-2823668",12.41666670000,42.90000000000,"122500","425400",38PKU7170673529,KU77,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ALAYLIDADDA,Alayli a££a¯,Alayli Dadda`,12.41070736000,42.89463776000
"3","-2032862","-2823654",12.30000000000,42.33222220000,"121800","421956",38PKU0981761168,KU06,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ALAYLA,Alayla,Alayla,12.29209332000,42.33819130000
"3","-2032852","-2823643",11.96277780000,43.22777780000,"115746","431340",38PLU0702323057,LU02,NC38-01,H,WLL,"0",DJ,"4","0","0",,V,,,,ALATEYLA,Alat 'Eyla,Alat 'Eyla,11.95526841000,43.22966444000
"3","-2032852","-2823642",11.96277780000,43.22777780000,"115746","431340",38PLU0702323057,LU02,NC38-01,H,WLL,"0",DJ,"4","0","0",,N,,,,ALATELA,Alat Ela,Alat Ela,11.96440917000,43.22317713000
"3","-2032850","-2823640",12.18333330000,42.88333330000,"121100","425300",38PKU6969047725,KU64,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ALALOU,Ala¯lou,Ala`lou,12.17980592000,42.88519699000
"3","-2032848","-2823638",10.98333330000,42.25000000000,"105900","421500",38PJT9945515513,JT91,NC38-05,H,WLL,"0",DJ,"0","0","0",,N,,,,ALALNABO,Alalnabo,Alalnabo,10.98886438000,42.25410393000
"3","-2032876","-2823631",12.41666670000,42.90000000000,"122500","425400",38PKU7170673529,KU77,ND38-13,H,WLL,"0",DJ,"0","0","0",,V,,,,ALAILIDADDA,Alaïlï Dadda,Alaili Dadda,12.41726833000,42.90271492000
"3","-2032842","-2823627",12.01416670000,42.81277780000,"120051","424846",38PKU6186029068,KU62,ND38-13,H,WLL,"0",DJ,"0","0","0",,N,,,,ALAHA,Alâha,Alaha,12.01897815000,42.80822976000
"3","-2032841","-2823626",11.06666670000,42.06666670000,"110400","420400",38PJT7949324928,JT72,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,ALAHA,Alâ²a,Alaha,11.05993153000,42.06273908000
"3","-2032840","-2823625",11.78250000000,42.68138890000,"114657","424053",38PKU4733403548,KU40,NC38-01,H,WLL,"0",DJ,"0","0","0",,N,,,,ALABDABA,Alab Dâba,Alab Daba,11.78462527000,42.67979977000
