Iso3,Country,Site ID,Site name,Borehole name,Automatic Borehole ID,Local Borehole ID,Latitude,Longitude,Elevation in meters above sea level,Status,Drilling date,Unknown drilling date,Last editor,Date of update,Hidden borehole,Depth in m,Static water level in meters below ground level,Type of pump,Pump brand and model,Pump depth in m,Pump motor power in kilowatt,Energy source,Generator brand and model,Generator capacity in kilovolt-ampere (kVA),Casing diameter in inch,Casing material,Screened areas in m,Sum of screened areas in m,End of casing/start of open hole in m,Aquifer type,Driller's yield in m3/hr,Dynamic Water Level at driller's yield in m,Pumping tests (DWL [m] - yield [m3/hr]),Pumping test quality control evaluation from solar tool (read only),Safe yield from solar tool in m3/hr (read only),Transmissivity from constant rate pumping test in m2/sec,Daily pumping time in h,Date of last water quality control,Conductivity in micro S/cm (microsiemen/cm),pH,Turbidity in NTU,Ammonia concentration in mg/L,Arsenic concentration in micro g/L,Fluoride concentration in mg/L,Nitrate concentration in mg/L,Nitrite concentration in mg/L,E-Coli,Solar potential in % (read only),Investment cost estimation in $ (read only),Maintenance cost estimation (read only),Solar gross payback in years (read only),Amount of CO2 avoided in tonnes/year (read only),Attachment description,Comments
UGA,Uganda,UGAs990101,Palorinya,DWD 66792,UGA-UGAs990101-102,Zone III East Lukuri,3.39934257,31.59133454,641,active,1/3/2017,no,Brenda Brouwer,4/12/2019,no,90,28.04,hand_pump,,36,,,,,5,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66773,UGA-UGAs990101-103,DWD 66773,3.415934,31.569765,638,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,90,22.8,electrical_pump,,,,solar_generator,,,5,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66774,UGA-UGAs990101-104,Zone III East Abio Block 7,3.41503886,31.58213183,646,active,1/2/2017,no,Brenda Brouwer,4/12/2019,no,84,26.3,hand_pump,,42,,,,,5,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66775,UGA-UGAs990101-105,Zone III East Luwakoke  Block 6,3.41307473,31.58109973,638,active,1/2/2017,no,Brenda Brouwer,4/12/2019,no,75,28.27,hand_pump,,42,,,,,5,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66776,UGA-UGAs990101-106,Zone III East Lukuri  Block 3,3.40262919,31.58145702,638,active,1/2/2017,no,Brenda Brouwer,4/12/2019,no,90,28.87,hand_pump,,45,,,,,5,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66777,UGA-UGAs990101-107,Zone III East Lukuri  Block 7,3.39909257,31.58737502,638,active,1/2/2017,no,Brenda Brouwer,4/12/2019,no,75,24.88,hand_pump,,42,,,,,5,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66778,UGA-UGAs990101-108,Zone III East Lukuri  Block 1,3.39669062,31.58382362,635,active,1/2/2017,no,Brenda Brouwer,4/12/2019,no,81,18.78,hand_pump,,42,,,,,5,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD-69225,UGA-UGAs990101-000153,Unknown,3.41563,31.59986,633,active,3/1/2018,no,Cyrille Scherrer,29/10/2019,no,142,22.03,electrical_pump,,,,solar_generator,,,8,pvc,"63.7-66.6, 69.5-72, 75.8-78.2, 84-86.9, 92.7-95.6,101.4-104.3, 107.2-110.7, 113.0-115.9, 121.7-124.6, 130.4-133.3, 136-139.1",31.8,,porous,5.1,,,,,,,15/02/2018,350,6.75,5,,,0.03,,,,,,,,,,"Palorinya-Zone 2
Transmissivity:1.36E-05"
UGA,Uganda,UGAs990101,Palorinya,DWD-69226,UGA-UGAs990101-000154,Unknown,3.41918,31.58448,650,active,25/01/2018,no,Cyrille Scherrer,29/10/2019,no,156.6,28.15,electrical_pump,,,,solar_generator,,,8,pvc,"53.72-59.52, 62.42-65.32, 68.22-71.12, 77.92-79.82, 85.62-88.52, 91.42-97.22, 100.12-103.02, 108.82-111.72, 114.62-117.52, 123.32-126.22, 129.12-134.92",39.6,,porous,4.8,,,,,,,11/2/2018,356,6.72,5,,,0.09,,,,,,,,,,"Palorinya-Zone 3
Transmissivity: T=1.79E-05[m2/s]"
UGA,Uganda,UGAs990101,Palorinya,DWD 66793,UGA-UGAs990102-000001,Zone III East Lukuri  Block 8,3.39950228,31.59540221,638,active,1/3/2017,no,Brenda Brouwer,4/12/2019,no,81,25.93,hand_pump,,39,,,,,5,,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66795,UGA-UGAs990103-000002,Zone III East Dongo Block 3,3.40192945,31.59148379,648,active,1/3/2016,no,Brenda Brouwer,4/12/2019,no,81,34.45,hand_pump,,51,,,,,5,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66796,UGA-UGAs990104-000003,Zone III East Abio Block 8,3.42042908,31.58204292,658,active,1/3/2017,no,Brenda Brouwer,4/12/2019,no,87,38.9,hand_pump,,48,,,,,5,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 66794,UGA-UGAs990105-000004,Zone II Dongo East,3.39811984,31.60253203,643,active,,yes,Brenda Brouwer,4/12/2019,no,95,28.13,electrical_pump,,33,,solar_generator,,,5,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available inofrmation.
UGA,Uganda,UGAs990101,Palorinya,DWD 51816,UGA-UGAs990106-000005,Zone III East Lukuri  Block 3,3.4013344,31.58046894,637,active,1/7/2017,no,Brenda Brouwer,4/12/2019,no,88.2,21.33,hand_pump,,33,,,,,7,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 45541,UGA-UGAs990107-000006,Zone III West Village D,3.40220661,31.55282061,637,inactive,1/2/2017,no,Brenda Brouwer,4/12/2019,no,70,13.19,hand_pump,,30,,,,,5,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 45536,UGA-UGAs990108-000007,DWD 45536,3.398443,31.5581,635,active,,yes,Cyrille Scherrer,30/10/2019,no,72,13.24,hand_pump,,60,,,,,5,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 52736,UGA-UGAs990109-000008,Zone III West Village J,3.39654984,31.53807877,635,active,1/4/2017,no,Brenda Brouwer,4/12/2019,no,97,15.59,hand_pump,,36,,,,,5,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 52737,UGA-UGAs990110-000009,Zone III West Village J,3.39663384,31.54576426,633,inactive,1/4/2017,no,Brenda Brouwer,4/12/2019,no,70,12.52,hand_pump,,39,,,,,5,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 52738,UGA-UGAs990111-000010,Zone III Wesst Waka,3.39673396,31.5521808,634,active,,yes,Brenda Brouwer,4/12/2019,no,72,10.94,electrical_pump,,,,solar_generator,,,5,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 52740,UGA-UGAs990112-000011,Zone III West Villages (FGHI),3.40263354,31.5600737,636,active,1/4/2017,no,Brenda Brouwer,4/12/2019,no,72,18.55,hand_pump,,36,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 52741,UGA-UGAs990113-000012,Zone III West Village D,3.40891954,31.55427754,632,active,1/4/2017,no,Brenda Brouwer,4/12/2019,no,72,18.19,hand_pump,,48,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 45552,UGA-UGAs990114-000013,Zone III West Village L Block 51,3.39687356,31.53091467,637,active,1/4/2017,no,Brenda Brouwer,4/12/2019,no,72,11.2,hand_pump,,18,,,,,5,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 55086,UGA-UGAs990115-000014,Zone III West Village K,3.40359045,31.54093004,637,active,1/3/2017,no,Brenda Brouwer,4/12/2019,no,87,22.03,hand_pump,,45,,,,,5,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 55096,UGA-UGAs990116-000015,Zone III West Village K,3.41176602,31.54075573,636,active,1/4/2017,no,Brenda Brouwer,4/12/2019,no,90,26.3,hand_pump,,56,,,,,5,,,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 55102,UGA-UGAs990117-000016,DWD 55102,3.405737,31.536823,634,active,,yes,Cyrille Scherrer,30/10/2019,no,84.29,22.51,hand_pump,,42,,,,,5,,,,,,0.92,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990118,Palorinya,DWD 55103,UGA-UGAs990118-000017,DWD 55103,3.394208,31.550484,633,active,,,Cyrille Scherrer,30/10/2019,no,80.29,13.22,hand_pump,,15,,,,,5,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available inofrmation.
UGA,Uganda,UGAs990101,Palorinya,DWD 55109,UGA-UGAs990119-000018,Zone III West Village J,3.39981282,31.54276264,635,active,1/4/2017,no,Brenda Brouwer,4/12/2019,no,70.29,11.8,hand_pump,,36,,,,,5,,,,,,0.55,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 55110,UGA-UGAs990120-000019,Zone III West Village J,3.41175692,31.54071975,636,active,1/4/2017,no,Brenda Brouwer,4/12/2019,no,65,12.3,hand_pump,,24,,,,,5,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 45469,UGA-UGAs990121-000020,Zone III West Village A Block 14,3.41472204,31.55774278,641,active,1/4/2017,no,Brenda Brouwer,4/12/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 69216,UGA-UGAs990122-000021,DWD 69216,3.413128,31.586428,656,active,,yes,Cyrille Scherrer,30/10/2019,no,60,40.45,hand_pump,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available inofrmation.
UGA,Uganda,UGAs990101,Palorinya,DWD 69217,UGA-UGAs990123-000022,Zone III East Dongo Block 7,3.41039673,31.58660255,658,active,1/12/2017,no,Brenda Brouwer,4/12/2019,no,78,43.33,hand_pump,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,DWD 69218,UGA-UGAs990124-000023,DWD 69218,3.412185,31.578518,642,active,,yes,Cyrille Scherrer,30/10/2019,no,78,28,hand_pump,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs990101,Palorinya,DWD 69219,UGA-UGAs990125-000024,Zone III East Luwakoke  block 4,3.41766159,31.57598106,651,active,1/1/2018,no,Brenda Brouwer,4/12/2019,no,90,33.71,hand_pump,,51,,,,,,,,,,,2.67,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990101,Palorinya,10819,UGA-UGAs990126-000025,10819,3.434584,31.558595,656,active,,yes,Cyrille Scherrer,30/10/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990127,Palorinya,Not available,UGA-UGAs990127-000026,Not available,3.420647,31.570586,642,active,,,Cyrille Scherrer,30/10/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available inofrmation.
UGA,Uganda,UGAs990101,Palorinya,DWD 14724,UGA-UGAs990130-000029,Zone III West Idiwa I,3.41092352,31.56981712,636,active,5/2/2019,no,Brenda Brouwer,4/12/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rehabilitated 01/02/2017 , The pumping test yield is used for the driller's yield because it is the only available information"
UGA,Uganda,UGAs990102,Palorinya,DWD 66793,UGA-UGAs990102-000002,DWD 66793,3.399502,31.595402,638,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,81,25.93,hand_pump,,39,,,,,5,,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information/ The drilling day and month is set to 01/01 because only the drilling year is known.
UGA,Uganda,UGAs990103,Palorinya,DWD 66795,UGA-UGAs990103-000003,DWD 66795,3.401929,31.591484,648,active,1/1/2016,no,Cyrille Scherrer,30/10/2019,no,81,34.45,hand_pump,,51,,,,,5,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information/ The drilling day and month is set to 01/01 because only the drilling year is known.
UGA,Uganda,UGAs990104,Palorinya,DWD 66796,UGA-UGAs990104-000004,DWD 66796,3.420429,31.582043,658,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,87,38.9,hand_pump,,48,,,,,5,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information/ The drilling day and month is set to 01/01 because only the drilling year is known.
UGA,Uganda,UGAs990105,Palorinya,DWD 66794,UGA-UGAs990105-000005,DWD 66794,3.39812,31.602532,643,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,95,28.13,electrical_pump,,33,,solar_generator,,,5,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information/ The drilling day and month is set to 01/01 because only the drilling year is known.
UGA,Uganda,UGAs990106,Palorinya,DWD 51816,UGA-UGAs990106-000006,DWD 51816,3.401334,31.580469,637,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,88.2,21.33,hand_pump,,33,,,,,7,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information/ The drilling day and month is set to 01/01 because only the drilling year is known.
UGA,Uganda,UGAs990107,Palorinya,DWD 45541,UGA-UGAs990107-000007,DWD 45541,3.402207,31.552821,637,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,70,13.19,hand_pump,,30,,,,,5,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information/ The drilling day and month is set to 01/01 because only the drilling year is known.
UGA,Uganda,UGAs990108,Palorinya,DWD 45536,UGA-UGAs990108-000008,DWD 45536,3.398443,31.5581,635,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,72,13.24,hand_pump,,60,,,,,5,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information/ The drilling day and month is set to 01/01 because only the drilling year is known.
UGA,Uganda,UGAs990109,Palorinya,DWD 52736,UGA-UGAs990109-000009,DWD 52736,3.39655,31.538079,635,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,97,15.59,hand_pump,,36,,,,,5,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information/ The drilling day and month is set to 01/01 because only the drilling year is known.
UGA,Uganda,UGAs990110,Palorinya,DWD 52737,UGA-UGAs990110-000010,DWD 52737,3.396634,31.545764,633,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,70,12.52,hand_pump,,39,,,,,5,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information/ The drilling day and month is set to 01/01 because only the drilling year is known.
UGA,Uganda,UGAs990111,Palorinya,DWD 52738,UGA-UGAs990111-000011,DWD 52738,3.396734,31.552181,634,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,72,10.94,hand_pump,,,,,,,5,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information/ The drilling day and month is set to 01/01 because only the drilling year is known.
UGA,Uganda,UGAs990112,Palorinya,DWD 52740,UGA-UGAs990112-000012,DWD 52740,3.402634,31.560074,636,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,72,18.55,hand_pump,,36,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information/ The drilling day and month is set to 01/01 because only the drilling year is known.
UGA,Uganda,UGAs990113,Palorinya,DWD 52741,UGA-UGAs990113-000013,DWD 52741,3.40892,31.554278,632,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,72,18.19,hand_pump,,48,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information/ The drilling day and month is set to 01/01 because only the drilling year is known.
UGA,Uganda,UGAs990114,Palorinya,DWD 45552,UGA-UGAs990114-000014,DWD 45552,3.396874,31.530915,637,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,72,11.2,hand_pump,,18,,,,,5,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information/ The drilling day and month is set to 01/01 because only the drilling year is known.
UGA,Uganda,UGAs990115,Palorinya,DWD 55086,UGA-UGAs990115-000015,DWD 55086,3.40359,31.54093,637,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,87,22.03,hand_pump,,45,,,,,5,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information/ The drilling day and month is set to 01/01 because only the drilling year is known.
UGA,Uganda,UGAs990116,Palorinya,DWD 55096,UGA-UGAs990116-000016,DWD 55096,3.411766,31.540756,636,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,90,26.3,hand_pump,,56,,,,,5,,,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information/ The drilling day and month is set to 01/01 because only the drilling year is known.
UGA,Uganda,UGAs990117,Palorinya,DWD 55102,UGA-UGAs990117-000017,DWD 55102,3.405737,31.536823,634,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,84.29,22.51,hand_pump,,42,,,,,5,,,,,,0.92,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information/ The drilling day and month is set to 01/01 because only the drilling year is known.
UGA,Uganda,UGAs990101,Palorinya,DWD 55103,UGA-UGAs990118-000018,Zone III West Village J,3.3942081,31.55048365,633,active,1/4/2017,no,Brenda Brouwer,4/12/2019,no,80.29,13.22,hand_pump,,15,,,,,5,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information
UGA,Uganda,UGAs990119,Palorinya,DWD 55109,UGA-UGAs990119-000019,DWD 55109,3.399813,31.542763,635,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,70.29,11.8,hand_pump,,36,,,,,5,,,,,,0.55,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information/ The drilling day and month is set to 01/01 because only the drilling year is known.
UGA,Uganda,UGAs990120,Palorinya,DWD 55110,UGA-UGAs990120-000020,DWD 55110,3.411757,31.54072,636,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,65,12.3,hand_pump,,24,,,,,5,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information/ The drilling day and month is set to 01/01 because only the drilling year is known.
UGA,Uganda,UGAs990121,Palorinya,DWD 45469,UGA-UGAs990121-000021,DWD 45469,3.414722,31.557743,641,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information/ The drilling day and month is set to 01/01 because only the drilling year is known.
UGA,Uganda,UGAs990122,Palorinya,DWD 69216,UGA-UGAs990122-000022,DWD 69216,3.413128,31.586428,656,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,60,40.45,hand_pump,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information/ The drilling day and month is set to 01/01 because only the drilling year is known.
UGA,Uganda,UGAs990123,Palorinya,DWD 69217,UGA-UGAs990123-000023,DWD 69217,3.410397,31.586603,658,active,1/1/2017,no,Cyrille Scherrer,30/10/2019,no,78,43.33,hand_pump,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information/ The drilling day and month is set to 01/01 because only the drilling year is known.
UGA,Uganda,UGAs990124,Palorinya,DWD 69218,UGA-UGAs990124-000024,DWD 69218,3.412185,31.578518,642,active,1/1/2018,no,Cyrille Scherrer,30/10/2019,no,78,28,hand_pump,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,The pumping test yield is used for the driller's yield because it is the only available information/ The drilling day and month is set to 01/01 because only the drilling year is known.
