Iso3,Country,Site ID,Site name,Borehole name,Automatic Borehole ID,Local Borehole ID,Latitude,Longitude,Elevation in meters above sea level,Status,Drilling date,Unknown drilling date,Last editor,Date of update,Hidden borehole,Depth in m,Static water level in meters below ground level,Type of pump,Pump brand and model,Pump depth in m,Pump motor power in kilowatt,Energy source,Generator brand and model,Generator capacity in kilovolt-ampere (kVA),Casing diameter in inch,Casing material,Screened areas in m,Sum of screened areas in m,End of casing/start of open hole in m,Aquifer type,Driller's yield in m3/hr,Dynamic Water Level at driller's yield in m,Pumping tests (DWL [m] - yield [m3/hr]),Pumping test quality control evaluation from solar tool (read only),Safe yield from solar tool in m3/hr (read only),Transmissivity from constant rate pumping test in m2/sec,Daily pumping time in h,Date of last water quality control,Conductivity in micro S/cm (microsiemen/cm),pH,Turbidity in NTU,Ammonia concentration in mg/L,Arsenic concentration in micro g/L,Fluoride concentration in mg/L,Nitrate concentration in mg/L,Nitrite concentration in mg/L,E-Coli,Solar potential in % (read only),Investment cost estimation in $ (read only),Maintenance cost estimation (read only),Solar gross payback in years (read only),Amount of CO2 avoided in tonnes/year (read only),Attachment description,Comments
SDN,Sudan,,EL Radoom,A:L Magama El Radom T,SDN--000009,HP 6,9.83308,24.84217,507,active,27/04/2019,no,Suleiman Ahmed Omer EISA / WASH Associate,1/10/2019,no,33,15,hand_pump,Idian Mark II,22,,,,,4.5,pvc,27-33,6,,fractured_rock,3,,,,,,8,,,,,,,,,,,,,,,,,
SDN,Sudan,,EL Radoom,NCA Boerhole SSR WY,SDN--000010,BH 2,9.81795,24.83223,501,active,22/04/2018,no,Suleiman Ahmed Omer EISA / WASH Associate,1/10/2019,no,45,15,electrical_pump,Panneli,35,2.2,solar_generator,Guangdong,10,5.5,pvc,39-45,6,,fractured_rock,6,,,,,,10,,,,,,,,,,,,,,,,,
SDN,Sudan,,EL Radoom ,CAR sector,SDN--000005,HP5,9.827691,24.823887,505,active,25/04/2019,no,Suleiman Ahmed Omer EISA/ WASH Associate,24/09/2019,no,45,18,hand_pump,Idian Mark II,25,,,,,4.5,pvc,36.0-45.0,9,,porous,5,,,,,,8,,,,,,,,,,,,,,,,,
SDN,Sudan,SDNs027978,Kario,Kario 3 (new extension area BH),SDN-SDNs027978-000001,Kario 3,11.135306,26.198778,464.6,inactive,21/07/2019,,Osam Sulien - East Darfur Wash Associate,23/09/2019,no,262.1,72,electrical_pump,Indian,120,11,generator,Perkins 33,33,8.63,steel,"152.4-164.6, 201.0-207.0, 244.0-256.0",30.2,,porous,30,,,,,,,20/08/2019,,7,5,,,,,,,,,,,,,
SDN,Sudan,SDNs027978,Kario,Kario Western BH,SDN-SDNs027978-000002,Kario 1,11.151472,26.211389,462,active,21/07/2016,,Osam Sulien - East Darfur Wash Assoicate,23/09/2019,no,248,27.91,electrical_pump,,120,7.5,generator,Perkins,33,8.63,steel,"201.0-207.0, 238.0-244.0",12,,porous,25,,,,,,8,,,6.8,5,,,,,,,,,,,,,
SDN,Sudan,SDNs027978,Kario,Kario Eastren BH,SDN-SDNs027978-000003,Kario 2,11.151472,26.211389,464,active,25/05/2016,,Osam Sulien - East Darfur Wash Assoicate,24/09/2019,no,244,27.9,electrical_pump,Indian,120,7.5,generator,Perkins,33,8.63,steel,"152.0-164.6, 201.0-224.0",35.6,,porous,30,,,,,,6,,,6.8,5,,,,,,,,,,,,,
SDN,Sudan,SDNs027989,Kharasan,Kharasana water yard - new,SDN-SDNs027989-000001,2,10.519417,29.288611,,inactive,1/3/2018,,"Mazen, WASH Associate",19/09/2019,no,,,electrical_pump,,,,generator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,Sudan,,Kharasana ,Kharasana SSRs Water Yard,SDN--000002,1,10.524417,29.28725,429,inactive,31/05/2016,,"Mazen, WASH Associate",17/09/2019,no,,,electrical_pump,,120,7.5,generator,,,8,pvc,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,Sudan,SDNs027988,Meiram,The main water point,SDN-SDNs027988-000001,2,10.142972,27.690639,417,active,,,"Mazen, WASH Associate",19/09/2019,no,,,electrical_pump,,,,solar_generator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,Sudan,SDNs027988,Meiram,Meiram Water Yard,SDN-SDNs027988-000002,Meiram WY,10.151917,27.696528,411,active,27/11/2003,no,"Mazen, WASH Associate",27/11/2019,no,,,electrical_pump,,,,generator,"Perkins, FG Wilson",22,8,steel,,,,porous,,,,,,,6,,,,,,,,,,,,,,,,"photos taken at WY during field visit, the WY was constructed by GNPOC  (oil company) in 2003. the water yard serving local community and refugees in the northern districts of El Meiram.",
SDN,Sudan,SDNs027988,Meiram,Baraka water yard,SDN-SDNs027988-000003,Meiram WY Baraka,10.148806,27.686611,410,inactive,,no,"Mazen, WASH Associate",27/11/2019,no,,,electrical_pump,,,,generator,"Olympian, Caterpillar GEP33-3",33,8,steel,,,,porous,,,,,,,,,,,,,,,,,,,,,,,"the water yard is inactive now due to a problem in the electric generator, currently under repair.",
SDN,Sudan,SDNs027988,Meiram,Islamic organization water point,SDN-SDNs027988-000004,2,10.143028,27.686972,,active,,yes,"Mazen, WASH Associate",27/11/2019,no,,,electrical_pump,,,,solar_generator,indoria,,8,steel,,,,porous,,,,,,,,,,,,,,,,,,,,,,,,Recently rehabilitated borehole by IRW.
SDN,Sudan,SDNs001504,Um Gargour,Main station,SDN-SDNs001504-000001,Unknown,14.50255,35.63636,524.6,active,,no,Jay Matta,22/06/2020,no,150,82,electrical_pump,LORENTZ/C-SJ 17-18,,11,solar_generator,,,6,steel,115.0-132.4,17.4,,,24,,,,,,11,14/01/2017,2120,7.3,2,,,4.3,1.32,0.05,,,,,,,Borehole ID was renamed as Main BH instead of East BH,Screen type: Johnson continuous slots
SDN,Sudan,SDNs001504,Um Gargour,North station,SDN-SDNs001504-000002,Unknown,14.50725,35.62978,525.7,active,7/8/2011,no,Jay Matta,22/06/2020,no,142,76,electrical_pump,LORENTZ/C-SJ 17-18,,11,solar_generator,,,8.5,steel,133.5-139.5,6,,,20,,,,,,5,14/01/2017,2200,7.9,3,1.68,,3.8,1.32,0.04,,,,,,,,Screen type: Johnson continuous slot
SDN,Sudan,SDNs001504,Um Gargour,South station,SDN-SDNs001504-000003,Unknown,14.50125,35.62593,526.4,active,31/12/2010,no,Jay Matta,22/06/2020,no,135,76,electrical_pump,GRUNDFOS/SP 8A-25N,,5.5,solar_generator,,,6,pvc,103.0-120.4,17.4,,,15,,,,,,5,14/01/2017,2320,7.2,3,2.28,,4.6,2.2,0.04,,,,,,,,
SDN,Sudan,SDNs001510,Wad Sharife,Main station,SDN-SDNs001510-000001,Unknown,15.35684,36.45502,531.6,active,,no,Jay Matta,22/06/2020,no,31,23,electrical_pump,GRUNDFOS/SP 8A-25N,,4,solar_generator,,,6,pvc,23.0-29.5,6.5,,,20,,,,,,12,9/1/2017,1188,8.2,1,,,2.94,3.52,0.02,,,,,,,,
SDN,Sudan,SDNs001510,Wad Sharife,Eastern station,SDN-SDNs001510-000002,Unknown,15.35551,36.45682,530.9,active,,no,Jay Matta,22/06/2020,no,30,21.6,electrical_pump,GRUNDFOS/SP 8A-25N,,5.5,solar_generator,,,6,pvc,21.4-27.4,6,,,20,,,,,,8,9/1/2017,1161,8.2,1,0.62,,2.1,6.6,0.04,,,,,,,Report with bore construction and some testing data but no borehole lithology or aquifer type.,
SDN,Sudan,SDNs001510,Wad Sharife,Western station,SDN-SDNs001510-000003,Unknown,15.36057,36.44355,523.4,active,,no,Jay Matta,22/06/2020,no,32,16.9,electrical_pump,GRUNDFOS/SP 8A-25N,,4,solar_generator,,,6,pvc,25.5-30.2,4.7,,,20.5,,,,,,11,9/1/2017,1463,8,1,0.36,,0.6,4.84,0.02,,,,,,,,
SDN,Sudan,SDNs001510,Wad Sharife,Western station B,SDN-SDNs001510-000004,Unknown,15.3604,36.44341,522.6,inactive,,,,,no,,,electrical_pump,,,,solar_generator,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,Sudan,,,,SDN--000003,HP6,10.246667,30.686111,446,inactive,,,"Mazen, WASH Associate",18/09/2019,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
