row_id,source,lat_deg,lon_deg,report_date,status_id,water_source,water_source_clean,water_tech_clean,water_tech,_facility_type,country_name,adm1,adm2,_adm3,install_year,installer,_rehab_year,_rehabilitator,management,pay,status,fecal_coliform_value,fecal_coliform_presence,subjective_quality,activity_id,scheme_id,notes,photo_lnk,orig_lnk,data_lnk,public_data_source,converted,country_id,lat_lon_deg,created_timestamp,updated,geocoded_column,count,clean_country_id,clean_country_name,clean_adm1,clean_adm2,clean_adm3,water_tech_original,water_source_original,lat_deg_original,lon_deg_original,management_clean,management_original,water_source_category,water_tech_category
46186,FAO - Somalia Water and Land Information Management,9.985,45.1792,2006-11-02T00:00:00.000,Yes,,Undefined Shallow Well,,Dugwell,Unknown,Somalia,Woqooyi Galbeed,Berbera,,2007,"Puntland State Agency for Water, Energy and Natural Resources",,,,,,,,,laalayska,,,,,https://catalog.waterpointdata.org/datasets/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2,https://catalog.waterpointdata.org/datafiles/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2.xlsx,"#country_id, #data_lnk, #source, #water_tech, #instal_year",SO,"(9.985°, 45.1792°)",2021-05-12T14:36:02.000,2021-05-12T14:36:02.000,POINT (45.1792 9.985),1,SOM,Somalia,Togdheer,Sheekh,,,dugwell,,,,,Well,
46165,FAO - Somalia Water and Land Information Management,2.74325,45.5167,2004-10-26T00:00:00.000,Yes,,Protected Shallow Well,,Dugwell Afridev,Improved,Somalia,Middle Shabele,,,,,,,Community Management,,,,,,Beyhan,,,,,https://catalog.waterpointdata.org/datasets/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2,https://catalog.waterpointdata.org/datafiles/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2.xlsx,"#country_id, #data_lnk, #source, #water_tech, #instal_year",SO,"(2.74325°, 45.5167°)",2021-05-12T14:36:02.000,2021-05-12T14:36:02.000,POINT (45.5167 2.74325),1,SOM,Somalia,Shabeellaha Dhexe,Jawhar,,dugwell afridev,dugwell afridev,,,Community Management,community management,Well,
46074,FAO - Somalia Water and Land Information Management,11.2853,49.1708,2000-01-10T00:00:00.000,Yes,,Undefined Shallow Well,,Dugwell,Unknown,Somalia,Bari,Bossaso,,,,,,Private Operator/Delegated Management,,,,,,somawaadaag dugwell,,,,,https://catalog.waterpointdata.org/datasets/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2,https://catalog.waterpointdata.org/datafiles/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2.xlsx,"#country_id, #data_lnk, #source, #water_tech, #instal_year",SO,"(11.2853°, 49.1708°)",2021-05-12T14:36:02.000,2021-05-12T14:36:02.000,POINT (49.1708 11.2853),1,SOM,Somalia,Bari,Bosaaso,,,dugwell,,,Private Operator/Delegated Management,private operator/delegated management,Well,
46261,FAO - Somalia Water and Land Information Management,9.95227,43.4389,2000-01-10T00:00:00.000,Yes,,Undefined Shallow Well,,Dugwell,Unknown,Somalia,Awdal,Baki,,,,,,Private Operator/Delegated Management,,,,,,unknown11,,,,,https://catalog.waterpointdata.org/datasets/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2,https://catalog.waterpointdata.org/datafiles/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2.xlsx,"#country_id, #data_lnk, #source, #water_tech, #instal_year",SO,"(9.95227°, 43.4389°)",2021-05-12T14:36:02.000,2021-05-12T14:36:02.000,POINT (43.4389 9.95227),1,SOM,Somalia,Awdal,Baki,,,dugwell,,,Private Operator/Delegated Management,private operator/delegated management,Well,
46233,FAO - Somalia Water and Land Information Management,1.65947,44.2571,2006-01-19T00:00:00.000,Yes,,Protected Shallow Well,,Dugwell Afridan,Improved,Somalia,Lower Shabele,Kurtun Waarey,,,,,,Community Management,,,,,,Dayney 1,,,,,https://catalog.waterpointdata.org/datasets/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2,https://catalog.waterpointdata.org/datafiles/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2.xlsx,"#country_id, #data_lnk, #source, #water_tech, #instal_year",SO,"(1.65947°, 44.2571°)",2021-05-12T14:36:02.000,2021-05-12T14:36:02.000,POINT (44.2571 1.65947),1,SOM,Somalia,Shabeellaha Hoose,Kuntuwaaray,,dugwell afridan,dugwell afridan,,,Community Management,community management,Well,
46079,FAO - Somalia Water and Land Information Management,10.6386,48.7886,2006-10-04T00:00:00.000,No,,Undefined Shallow Well,,Dugwell,Unknown,Somalia,Sanaag,,,2002,HORN RELIEF,,,Other,,,,,,Ceel La Halay,,,,,https://catalog.waterpointdata.org/datasets/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2,https://catalog.waterpointdata.org/datafiles/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2.xlsx,"#country_id, #data_lnk, #source, #water_tech, #instal_year",SO,"(10.6386°, 48.7886°)",2021-05-12T14:36:02.000,2021-05-12T14:36:02.000,POINT (48.7886 10.6386),1,SOM,Somalia,Sanaag,Badhan,,,dugwell,,,Other,other,Well,
46169,FAO - Somalia Water and Land Information Management,1.68703,44.3722,2006-01-19T00:00:00.000,Yes,,Protected Shallow Well,,Dugwell Afridan,Improved,Somalia,Lower Shabele,Kurtun Waarey,,,,,,Community Management,,,,,,Bananey Caliya,,,,,https://catalog.waterpointdata.org/datasets/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2,https://catalog.waterpointdata.org/datafiles/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2.xlsx,"#country_id, #data_lnk, #source, #water_tech, #instal_year",SO,"(1.68703°, 44.3722°)",2021-05-12T14:36:02.000,2021-05-12T14:36:02.000,POINT (44.3722 1.68703),1,SOM,Somalia,Shabeellaha Hoose,Kuntuwaaray,,dugwell afridan,dugwell afridan,,,Community Management,community management,Well,
46111,FAO - Somalia Water and Land Information Management,2.80188,45.4689,2002-01-01T00:00:00.000,No,,Undefined Shallow Well,,Dugwell,Unknown,Somalia,Middle Shabele,Jowhar,,,,,,Community Management,,,,,,Labiga.,,,,,https://catalog.waterpointdata.org/datasets/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2,https://catalog.waterpointdata.org/datafiles/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2.xlsx,"#country_id, #data_lnk, #source, #water_tech, #instal_year",SO,"(2.80188°, 45.4689°)",2021-05-12T14:36:02.000,2021-05-12T14:36:02.000,POINT (45.4689 2.80188),1,SOM,Somalia,Shabeellaha Dhexe,Jawhar,,,dugwell,,,Community Management,community management,Well,
46116,FAO - Somalia Water and Land Information Management,1.61281,44.4355,2006-01-20T00:00:00.000,Yes,,Protected Shallow Well,,Dugwell Afridan,Improved,Somalia,Lower Shabele,Kurtun Waarey,,,,,,Community Management,,,,,,Mukay Dumis,,,,,https://catalog.waterpointdata.org/datasets/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2,https://catalog.waterpointdata.org/datafiles/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2.xlsx,"#country_id, #data_lnk, #source, #water_tech, #instal_year",SO,"(1.61281°, 44.4355°)",2021-05-12T14:36:02.000,2021-05-12T14:36:02.000,POINT (44.4355 1.61281),1,SOM,Somalia,Shabeellaha Hoose,Kuntuwaaray,,dugwell afridan,dugwell afridan,,,Community Management,community management,Well,
46094,FAO - Somalia Water and Land Information Management,10.0178,43.3691,2000-01-10T00:00:00.000,Yes,,Undefined Shallow Well,,Dugwell,Unknown,Somalia,Awdal,Baki,,,,,,Private Operator/Delegated Management,,,,,,unknown 20,,,,,https://catalog.waterpointdata.org/datasets/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2,https://catalog.waterpointdata.org/datafiles/fao-somalia-from-wpdx-for-wpdx-reingestion-609be7d2.xlsx,"#country_id, #data_lnk, #source, #water_tech, #instal_year",SO,"(10.0178°, 43.3691°)",2021-05-12T14:36:02.000,2021-05-12T14:36:02.000,POINT (43.3691 10.0178),1,SOM,Somalia,Awdal,Baki,,,dugwell,,,Private Operator/Delegated Management,private operator/delegated management,Well,
